source_key,source_name,source_type,source_url,problem_id,slug,title,difficulty,acceptance,problem_url,imported_at
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,1441,build-an-array-with-stack-operations,Build an Array With Stack Operations,Medium,80.9%,https://leetcode.com/problems/build-an-array-with-stack-operations/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,1482,minimum-number-of-days-to-make-m-bouquets,Minimum Number of Days to Make m Bouquets,Medium,56.5%,https://leetcode.com/problems/minimum-number-of-days-to-make-m-bouquets/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,1559,detect-cycles-in-2d-grid,Detect Cycles in 2D Grid,Medium,63.3%,https://leetcode.com/problems/detect-cycles-in-2d-grid/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,1581,customer-who-visited-but-did-not-make-any-transactions,Customer Who Visited but Did Not Make Any Transactions,Easy,67.7%,https://leetcode.com/problems/customer-who-visited-but-did-not-make-any-transactions/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,1665,minimum-initial-energy-to-finish-tasks,Minimum Initial Energy to Finish Tasks,Hard,76.5%,https://leetcode.com/problems/minimum-initial-energy-to-finish-tasks/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,1674,minimum-moves-to-make-array-complementary,Minimum Moves to Make Array Complementary,Medium,65.2%,https://leetcode.com/problems/minimum-moves-to-make-array-complementary/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,1722,minimize-hamming-distance-after-swap-operations,Minimize Hamming Distance After Swap Operations,Medium,69.6%,https://leetcode.com/problems/minimize-hamming-distance-after-swap-operations/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,1757,recyclable-and-low-fat-products,Recyclable and Low Fat Products,Easy,88.6%,https://leetcode.com/problems/recyclable-and-low-fat-products/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,1768,merge-strings-alternately,Merge Strings Alternately,Easy,82.1%,https://leetcode.com/problems/merge-strings-alternately/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,1838,frequency-of-the-most-frequent-element,Frequency of the Most Frequent Element,Medium,44.8%,https://leetcode.com/problems/frequency-of-the-most-frequent-element/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,1861,rotating-the-box,Rotating the Box,Medium,82.5%,https://leetcode.com/problems/rotating-the-box/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,1914,cyclically-rotating-a-grid,Cyclically Rotating a Grid,Medium,74.1%,https://leetcode.com/problems/cyclically-rotating-a-grid/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,1929,concatenation-of-array,Concatenation of Array,Easy,90.3%,https://leetcode.com/problems/concatenation-of-array/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,1944,number-of-visible-people-in-a-queue,Number of Visible People in a Queue,Hard,73.0%,https://leetcode.com/problems/number-of-visible-people-in-a-queue/,2026-05-17
