source_key,source_name,source_type,source_url,problem_id,slug,title,difficulty,acceptance,problem_url,imported_at
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,480,sliding-window-median,Sliding Window Median,Hard,,https://leetcode.com/problems/sliding-window-median/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,632,smallest-range-covering-elements-from-k-lists,Smallest Range Covering Elements from K Lists,Hard,,https://leetcode.com/problems/smallest-range-covering-elements-from-k-lists/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,353,design-snake-game,Design Snake Game,Medium,,https://leetcode.com/problems/design-snake-game/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,410,split-array-largest-sum,Split Array Largest Sum,Hard,,https://leetcode.com/problems/split-array-largest-sum/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,1032,stream-of-characters,Stream of Characters,Hard,,https://leetcode.com/problems/stream-of-characters/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,560,subarray-sum-equals-k,Subarray Sum Equals K,Medium,,https://leetcode.com/problems/subarray-sum-equals-k/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,992,subarrays-with-k-different-integers,Subarrays with K Different Integers,Hard,,https://leetcode.com/problems/subarrays-with-k-different-integers/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,78,subsets,Subsets,Medium,,https://leetcode.com/problems/subsets/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,30,substring-with-concatenation-of-all-words,Substring with Concatenation of All Words,Hard,,https://leetcode.com/problems/substring-with-concatenation-of-all-words/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,37,sudoku-solver,Sudoku Solver,Hard,,https://leetcode.com/problems/sudoku-solver/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,907,sum-of-subarray-minimums,Sum of Subarray Minimums,Medium,,https://leetcode.com/problems/sum-of-subarray-minimums/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,129,sum-root-to-leaf-numbers,Sum Root to Leaf Numbers,Medium,,https://leetcode.com/problems/sum-root-to-leaf-numbers/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,130,surrounded-regions,Surrounded Regions,Medium,,https://leetcode.com/problems/surrounded-regions/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,621,task-scheduler,Task Scheduler,Medium,,https://leetcode.com/problems/task-scheduler/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,981,time-based-key-value-store,Time Based Key-Value Store,Medium,,https://leetcode.com/problems/time-based-key-value-store/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,271,encode-and-decode-strings,Encode and Decode Strings,Medium,,https://leetcode.com/problems/encode-and-decode-strings/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,347,top-k-frequent-elements,Top K Frequent Elements,Medium,,https://leetcode.com/problems/top-k-frequent-elements/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,42,trapping-rain-water,Trapping Rain Water,Hard,,https://leetcode.com/problems/trapping-rain-water/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,62,unique-paths,Unique Paths,Medium,,https://leetcode.com/problems/unique-paths/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,98,validate-binary-search-tree,Validate Binary Search Tree,Medium,,https://leetcode.com/problems/validate-binary-search-tree/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,987,vertical-order-traversal-of-a-binary-tree,Vertical Order Traversal of a Binary Tree,Hard,,https://leetcode.com/problems/vertical-order-traversal-of-a-binary-tree/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,286,walls-and-gates,Walls and Gates,Medium,,https://leetcode.com/problems/walls-and-gates/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,139,word-break,Word Break,Medium,,https://leetcode.com/problems/word-break/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,140,word-break-ii,Word Break II,Hard,,https://leetcode.com/problems/word-break-ii/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,127,word-ladder,Word Ladder,Hard,,https://leetcode.com/problems/word-ladder/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,126,word-ladder-ii,Word Ladder II,Hard,,https://leetcode.com/problems/word-ladder-ii/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,79,word-search,Word Search,Medium,,https://leetcode.com/problems/word-search/,2026-05-17
coding-plan-deep-work,Coding Plan Deep Work,local-plan,coding-plan/deep_work.html,212,word-search-ii,Word Search II,Hard,,https://leetcode.com/problems/word-search-ii/,2026-05-17
